run,alpha,method,accuracies
949,0.7,sl,0.82
949,0.7,sl2,0.82
948,0.7,wt,0.74
948,0.7,wt2,0.46
948,0.7,l,0.7
948,0.7,l2,0.84
948,0.7,fg,0.54
948,0.7,fg2,0.86
948,0.7,eb,0.28
948,0.7,eb2,0.98
948,0.7,im,0.28
948,0.7,im2,0.28
948,0.7,lp,0.28
948,0.7,lp2,1
948,0.7,sl,0.72
948,0.7,sl2,0.7
947,0.7,wt,0.68
947,0.7,wt2,0.4
947,0.7,l,0.78
947,0.7,l2,0.96
947,0.7,fg,0.56
947,0.7,fg2,0.78
947,0.7,eb,0.24
947,0.7,eb2,0.78
947,0.7,im,0.24
947,0.7,im2,0.24
947,0.7,lp,0.24
947,0.7,lp2,1
947,0.7,sl,0.74
947,0.7,sl2,0.74
946,0.7,wt,0.36
946,0.7,wt2,0.36
946,0.7,l,0.74
946,0.7,l2,0.84
946,0.7,fg,0.52
946,0.7,fg2,0.8
946,0.7,eb,0.28
946,0.7,eb2,0.96
946,0.7,im,0.28
946,0.7,im2,0.28
946,0.7,lp,0.28
946,0.7,lp2,1
946,0.7,sl,0.7
946,0.7,sl2,0.7
945,0.7,wt,0.62
945,0.7,wt2,0.42
945,0.7,l,0.98
945,0.7,l2,0.98
945,0.7,fg,0.58
945,0.7,fg2,0.98
945,0.7,eb,0.28
945,0.7,eb2,0.92
945,0.7,im,0.28
945,0.7,im2,0.28
945,0.7,lp,0.28
945,0.7,lp2,0.28
945,0.7,sl,0.98
945,0.7,sl2,0.98
944,0.7,wt,0.52
944,0.7,wt2,0.38
944,0.7,l,0.74
944,0.7,l2,0.9
944,0.7,fg,0.7
944,0.7,fg2,0.82
944,0.7,eb,0.26
944,0.7,eb2,0.94
944,0.7,im,0.26
944,0.7,im2,0.26
944,0.7,lp,0.26
944,0.7,lp2,1
944,0.7,sl,0.64
944,0.7,sl2,0.64
943,0.7,wt,0.4
943,0.7,wt2,0.46
943,0.7,l,0.94
943,0.7,l2,0.92
943,0.7,fg,0.64
943,0.7,fg2,0.92
943,0.7,eb,0.24
943,0.7,eb2,1
943,0.7,im,0.24
943,0.7,im2,0.24
943,0.7,lp,0.24
943,0.7,lp2,1
943,0.7,sl,0.94
943,0.7,sl2,0.94
942,0.7,wt,0.82
942,0.7,wt2,0.5
942,0.7,l,0.94
942,0.7,l2,0.98
942,0.7,fg,0.9
942,0.7,fg2,0.98
942,0.7,eb,0.3
942,0.7,eb2,1
942,0.7,im,0.3
942,0.7,im2,0.3
942,0.7,lp,0.3
942,0.7,lp2,1
942,0.7,sl,0.96
942,0.7,sl2,0.96
941,0.7,wt,0.4
941,0.7,wt2,0.4
941,0.7,l,0.74
941,0.7,l2,0.9
941,0.7,fg,0.52
941,0.7,fg2,0.84
941,0.7,eb,0.32
941,0.7,eb2,0.94
941,0.7,im,0.32
941,0.7,im2,0.32
941,0.7,lp,0.32
941,0.7,lp2,0.32
941,0.7,sl,0.74
941,0.7,sl2,0.74
940,0.7,wt,0.5
940,0.7,wt2,0.42
940,0.7,l,0.92
940,0.7,l2,0.92
940,0.7,fg,0.66
940,0.7,fg2,0.72
940,0.7,eb,0.26
940,0.7,eb2,0.88
940,0.7,im,0.26
940,0.7,im2,0.26
940,0.7,lp,0.26
940,0.7,lp2,1
940,0.7,sl,0.92
940,0.7,sl2,0.92
939,0.7,wt,0.42
939,0.7,wt2,0.62
939,0.7,l,0.64
939,0.7,l2,0.76
939,0.7,fg,0.74
939,0.7,fg2,0.76
939,0.7,eb,0.24
939,0.7,eb2,0.92
939,0.7,im,0.24
939,0.7,im2,0.24
939,0.7,lp,0.24
939,0.7,lp2,1
939,0.7,sl,0.74
939,0.7,sl2,0.74
938,0.7,wt,0.82
938,0.7,wt2,0.5
938,0.7,l,0.9
938,0.7,l2,0.86
938,0.7,fg,0.7
938,0.7,fg2,0.84
938,0.7,eb,0.34
938,0.7,eb2,0.98
938,0.7,im,0.34
938,0.7,im2,0.34
938,0.7,lp,0.34
938,0.7,lp2,0.34
938,0.7,sl,0.88
938,0.7,sl2,0.9
937,0.7,wt,0.66
937,0.7,wt2,0.52
937,0.7,l,0.94
937,0.7,l2,0.94
937,0.7,fg,0.62
937,0.7,fg2,0.88
937,0.7,eb,0.28
937,0.7,eb2,0.9
937,0.7,im,0.28
937,0.7,im2,0.28
937,0.7,lp,0.28
937,0.7,lp2,0.28
937,0.7,sl,0.94
937,0.7,sl2,0.96
936,0.7,wt,0.6
936,0.7,wt2,0.58
936,0.7,l,0.92
936,0.7,l2,0.9
936,0.7,fg,0.74
936,0.7,fg2,0.94
936,0.7,eb,0.28
936,0.7,eb2,0.78
936,0.7,im,0.28
936,0.7,im2,0.28
936,0.7,lp,0.28
936,0.7,lp2,1
936,0.7,sl,0.92
936,0.7,sl2,0.92
935,0.7,wt,0.58
935,0.7,wt2,0.42
935,0.7,l,0.66
935,0.7,l2,0.88
935,0.7,fg,0.46
935,0.7,fg2,0.82
935,0.7,eb,0.3
935,0.7,eb2,1
935,0.7,im,0.3
935,0.7,im2,0.3
935,0.7,lp,0.3
935,0.7,lp2,0.3
935,0.7,sl,0.66
935,0.7,sl2,0.66
934,0.7,wt,0.76
934,0.7,wt2,0.62
934,0.7,l,0.8
934,0.7,l2,0.94
934,0.7,fg,0.6
934,0.7,fg2,0.8
934,0.7,eb,0.26
934,0.7,eb2,0.92
934,0.7,im,0.26
934,0.7,im2,0.26
934,0.7,lp,0.26
934,0.7,lp2,1
934,0.7,sl,0.8
934,0.7,sl2,0.8
933,0.7,wt,0.62
933,0.7,wt2,0.48
933,0.7,l,0.94
933,0.7,l2,0.94
933,0.7,fg,0.7
933,0.7,fg2,0.9
933,0.7,eb,0.26
933,0.7,eb2,0.9
933,0.7,im,0.26
933,0.7,im2,0.26
933,0.7,lp,0.26
933,0.7,lp2,0.26
933,0.7,sl,0.94
933,0.7,sl2,0.94
932,0.7,wt,0.56
932,0.7,wt2,0.46
932,0.7,l,0.84
932,0.7,l2,0.9
932,0.7,fg,0.68
932,0.7,fg2,0.86
932,0.7,eb,0.3
932,0.7,eb2,0.9
932,0.7,im,0.3
932,0.7,im2,0.3
932,0.7,lp,0.3
932,0.7,lp2,0.3
932,0.7,sl,0.84
932,0.7,sl2,0.84
931,0.7,wt,0.68
931,0.7,wt2,0.42
931,0.7,l,0.9
931,0.7,l2,0.88
931,0.7,fg,0.6
931,0.7,fg2,0.72
931,0.7,eb,0.3
931,0.7,eb2,1
931,0.7,im,0.3
931,0.7,im2,0.3
931,0.7,lp,0.3
931,0.7,lp2,1
931,0.7,sl,0.66
931,0.7,sl2,0.84
930,0.7,wt,0.86
930,0.7,wt2,0.42
930,0.7,l,0.82
930,0.7,l2,0.98
930,0.7,fg,0.64
930,0.7,fg2,0.96
930,0.7,eb,0.44
930,0.7,eb2,0.9
930,0.7,im,0.24
930,0.7,im2,0.24
930,0.7,lp,0.24
930,0.7,lp2,1
930,0.7,sl,0.82
930,0.7,sl2,0.82
929,0.7,wt,0.94
929,0.7,wt2,0.5
929,0.7,l,0.68
929,0.7,l2,0.86
929,0.7,fg,0.66
929,0.7,fg2,0.68
929,0.7,eb,0.34
