run,alpha,method,accuracies
938,0,sl,NaN
938,0,sl2,NaN
937,0,wt,1
937,0,wt2,1
937,0,l,1
937,0,l2,1
937,0,fg,1
937,0,fg2,1
937,0,eb,1
937,0,eb2,1
937,0,im,1
937,0,im2,1
937,0,lp,1
937,0,lp2,1
937,0,sl,NaN
937,0,sl2,NaN
936,0,wt,1
936,0,wt2,1
936,0,l,1
936,0,l2,1
936,0,fg,1
936,0,fg2,1
936,0,eb,1
936,0,eb2,1
936,0,im,1
936,0,im2,1
936,0,lp,1
936,0,lp2,1
936,0,sl,NaN
936,0,sl2,NaN
935,0,wt,1
935,0,wt2,1
935,0,l,1
935,0,l2,1
935,0,fg,1
935,0,fg2,1
935,0,eb,1
935,0,eb2,1
935,0,im,1
935,0,im2,1
935,0,lp,1
935,0,lp2,1
935,0,sl,NaN
935,0,sl2,NaN
934,0,wt,1
934,0,wt2,1
934,0,l,1
934,0,l2,1
934,0,fg,1
934,0,fg2,1
934,0,eb,1
934,0,eb2,1
934,0,im,1
934,0,im2,1
934,0,lp,1
934,0,lp2,1
934,0,sl,NaN
934,0,sl2,NaN
933,0,wt,1
933,0,wt2,1
933,0,l,1
933,0,l2,1
933,0,fg,1
933,0,fg2,1
933,0,eb,1
933,0,eb2,1
933,0,im,1
933,0,im2,1
933,0,lp,1
933,0,lp2,1
933,0,sl,NaN
933,0,sl2,NaN
932,0,wt,1
932,0,wt2,1
932,0,l,1
932,0,l2,1
932,0,fg,1
932,0,fg2,1
932,0,eb,1
932,0,eb2,1
932,0,im,1
932,0,im2,1
932,0,lp,1
932,0,lp2,1
932,0,sl,NaN
932,0,sl2,NaN
931,0,wt,1
931,0,wt2,1
931,0,l,1
931,0,l2,1
931,0,fg,1
931,0,fg2,1
931,0,eb,1
931,0,eb2,1
931,0,im,1
931,0,im2,1
931,0,lp,1
931,0,lp2,1
931,0,sl,NaN
931,0,sl2,NaN
930,0,wt,1
930,0,wt2,1
930,0,l,1
930,0,l2,1
930,0,fg,1
930,0,fg2,1
930,0,eb,1
930,0,eb2,1
930,0,im,1
930,0,im2,1
930,0,lp,1
930,0,lp2,1
930,0,sl,NaN
930,0,sl2,NaN
929,0,wt,1
929,0,wt2,1
929,0,l,1
929,0,l2,1
929,0,fg,1
929,0,fg2,1
929,0,eb,1
929,0,eb2,1
929,0,im,1
929,0,im2,1
929,0,lp,1
929,0,lp2,1
929,0,sl,NaN
929,0,sl2,NaN
928,0,wt,1
928,0,wt2,1
928,0,l,1
928,0,l2,1
928,0,fg,1
928,0,fg2,1
928,0,eb,1
928,0,eb2,1
928,0,im,1
928,0,im2,1
928,0,lp,1
928,0,lp2,1
928,0,sl,NaN
928,0,sl2,NaN
927,0,wt,1
927,0,wt2,1
927,0,l,1
927,0,l2,1
927,0,fg,1
927,0,fg2,1
927,0,eb,1
927,0,eb2,1
927,0,im,1
927,0,im2,1
927,0,lp,1
927,0,lp2,1
927,0,sl,NaN
927,0,sl2,NaN
926,0,wt,1
926,0,wt2,1
926,0,l,1
926,0,l2,1
926,0,fg,1
926,0,fg2,1
926,0,eb,1
926,0,eb2,1
926,0,im,1
926,0,im2,1
926,0,lp,1
926,0,lp2,1
926,0,sl,NaN
926,0,sl2,NaN
925,0,wt,1
925,0,wt2,1
925,0,l,1
925,0,l2,1
925,0,fg,1
925,0,fg2,1
925,0,eb,1
925,0,eb2,1
925,0,im,1
925,0,im2,1
925,0,lp,1
925,0,lp2,1
925,0,sl,NaN
925,0,sl2,NaN
924,0,wt,1
924,0,wt2,1
924,0,l,1
924,0,l2,1
924,0,fg,1
924,0,fg2,1
924,0,eb,1
924,0,eb2,1
924,0,im,1
924,0,im2,1
924,0,lp,1
924,0,lp2,1
924,0,sl,NaN
924,0,sl2,NaN
923,0,wt,1
923,0,wt2,1
923,0,l,1
923,0,l2,1
923,0,fg,1
923,0,fg2,1
923,0,eb,1
923,0,eb2,1
923,0,im,1
923,0,im2,1
923,0,lp,1
923,0,lp2,1
923,0,sl,NaN
923,0,sl2,NaN
922,0,wt,1
922,0,wt2,1
922,0,l,1
922,0,l2,1
922,0,fg,1
922,0,fg2,1
922,0,eb,1
922,0,eb2,1
922,0,im,1
922,0,im2,1
922,0,lp,1
922,0,lp2,1
922,0,sl,NaN
922,0,sl2,NaN
921,0,wt,1
921,0,wt2,1
921,0,l,1
921,0,l2,1
921,0,fg,1
921,0,fg2,1
921,0,eb,1
921,0,eb2,1
921,0,im,1
921,0,im2,1
921,0,lp,1
921,0,lp2,1
921,0,sl,NaN
921,0,sl2,NaN
920,0,wt,1
920,0,wt2,1
920,0,l,1
920,0,l2,1
920,0,fg,1
920,0,fg2,1
920,0,eb,1
920,0,eb2,1
920,0,im,1
920,0,im2,1
920,0,lp,1
920,0,lp2,1
920,0,sl,NaN
920,0,sl2,NaN
919,0,wt,1
919,0,wt2,1
919,0,l,1
919,0,l2,1
919,0,fg,1
919,0,fg2,1
919,0,eb,1
919,0,eb2,1
919,0,im,1
919,0,im2,1
919,0,lp,1
919,0,lp2,1
919,0,sl,NaN
919,0,sl2,NaN
918,0,wt,1
918,0,wt2,1
918,0,l,1
918,0,l2,1
918,0,fg,1
918,0,fg2,1
918,0,eb,1
918,0,eb2,1
918,0,im,1
918,0,im2,1
918,0,lp,1
918,0,lp2,1
918,0,sl,NaN
918,0,sl2,NaN
917,0,wt,1
917,0,wt2,1
917,0,l,1
917,0,l2,1
917,0,fg,1
917,0,fg2,1
917,0,eb,1
917,0,eb2,1
917,0,im,1
917,0,im2,1
917,0,lp,1
917,0,lp2,1
917,0,sl,NaN
917,0,sl2,NaN
916,0,wt,1
916,0,wt2,1
916,0,l,1
916,0,l2,1
916,0,fg,1
916,0,fg2,1
916,0,eb,1
916,0,eb2,1
916,0,im,1
916,0,im2,1
916,0,lp,1
916,0,lp2,1
916,0,sl,NaN
916,0,sl2,NaN
915,0,wt,1
915,0,wt2,1
915,0,l,1
915,0,l2,1
915,0,fg,1
915,0,fg2,1
915,0,eb,1
915,0,eb2,1
915,0,im,1
915,0,im2,1
915,0,lp,1
915,0,lp2,1
