run,alpha,method,NMI_scores
38,0.2,im2,1
38,0.2,lp,1
38,0.2,lp2,1
38,0.2,le,1
38,0.2,le2,1
38,0.2,sl,1
38,0.2,sl2,0.9583556904097782
37,0.2,wt,1
37,0.2,wt2,1
37,0.2,l,1
37,0.2,l2,1
37,0.2,fg,1
37,0.2,fg2,1
37,0.2,eb,0.45535146347090555
37,0.2,eb2,0.45535146347090555
37,0.2,im,1
37,0.2,im2,1
37,0.2,lp,0.7747132429128345
37,0.2,lp2,0.7431911211377312
37,0.2,le,0.7737870784626254
37,0.2,le2,0.7560166439914675
37,0.2,sl,1
37,0.2,sl2,1
36,0.2,wt,1
36,0.2,wt2,1
36,0.2,l,1
36,0.2,l2,1
36,0.2,fg,1
36,0.2,fg2,1
36,0.2,eb,0.3104335759709376
36,0.2,eb2,0.3599034467766575
36,0.2,im,1
36,0.2,im2,1
36,0.2,lp,1
36,0.2,lp2,1
36,0.2,le,0.796264455394467
36,0.2,le2,0.8004617506966745
36,0.2,sl,1
36,0.2,sl2,1
35,0.2,wt,1
35,0.2,wt2,1
35,0.2,l,1
35,0.2,l2,1
35,0.2,fg,1
35,0.2,fg2,1
35,0.2,eb,0.36540934187604185
35,0.2,eb2,0.36540934187604185
35,0.2,im,1
35,0.2,im2,1
35,0.2,lp,1
35,0.2,lp2,1
35,0.2,le,0.7690452252448764
35,0.2,le2,0.8178274144626556
35,0.2,sl,1
35,0.2,sl2,1
34,0.2,wt,1
34,0.2,wt2,1
34,0.2,l,1
34,0.2,l2,1
34,0.2,fg,1
34,0.2,fg2,1
34,0.2,eb,0.34740825942599074
34,0.2,eb2,0.34740825942599074
34,0.2,im,1
34,0.2,im2,1
34,0.2,lp,1
