run,alpha,method,NMI_scores
58,1,le,0.011072655392706767
58,1,le2,0.07912019229498851
58,1,sl,0.08563708476044976
58,1,sl2,0.02031823559024505
57,1,wt,0.020652854130295672
57,1,wt2,0
57,1,l,0.03805076966079593
57,1,l2,0.13429974617159185
57,1,fg,0.012503782958624197
57,1,fg2,0.14929972428296007
57,1,eb,0
57,1,eb2,0.41002106589496956
57,1,im,0
57,1,im2,0
57,1,lp,0
57,1,lp2,0.40711510194331657
57,1,le,0.02271766400733468
57,1,le2,0.13182086685361324
57,1,sl,0.05006983277729459
57,1,sl2,0.05006983277729459
56,1,wt,0.1317172397946501
56,1,wt2,0
56,1,l,0.09655439095233406
56,1,l2,0.16201092855383187
56,1,fg,0.06156491296699673
56,1,fg2,0.17903850758404394
56,1,eb,0
56,1,eb2,0.39685236313058087
56,1,im,0
56,1,im2,0
56,1,lp,0
56,1,lp2,0.40686389071015977
56,1,le,0.04166361747164599
56,1,le2,0.1415697764333554
56,1,sl,0.10070999339528534
56,1,sl2,0.12340276676053151
55,1,wt,0.02530641136366215
55,1,wt2,0
55,1,l,0.029483553283435632
55,1,l2,0.12379117066410024
55,1,fg,0.03152703067470558
55,1,fg2,0.09024172993940707
55,1,eb,0
55,1,eb2,0.40105109822786944
55,1,im,0
55,1,im2,0
55,1,lp,0
55,1,lp2,0.4038562413341421
55,1,le,0.06895334511958807
55,1,le2,0.1548466017810821
55,1,sl,0.04159332351608712
55,1,sl2,0.047025043479932235
54,1,wt,0.011491936034419134
54,1,wt2,0
54,1,l,0.08188109292610933
54,1,l2,0.15089462662856648
54,1,fg,0.006009383723192539
54,1,fg2,0.2091845798623241
54,1,eb,0
54,1,eb2,0.3986230592398424
54,1,im,0
54,1,im2,0
54,1,lp,0
54,1,lp2,0.40166877717031313
54,1,le,0.013243599175399353
54,1,le2,0.21299581282763666
54,1,sl,0.04360477163103721
54,1,sl2,0.042716110947994074
53,1,wt,0.020032631607513028
53,1,wt2,0
53,1,l,0.11706167762396731
53,1,l2,0.15600668501099196
53,1,fg,0.009820927483192982
53,1,fg2,0.15169946114798707
53,1,eb,0
53,1,eb2,0.36904060833773283
53,1,im,0
53,1,im2,0
53,1,lp,0
53,1,lp2,0.36904060833773283
53,1,le,0.007760635882294017
53,1,le2,0.1283331115252909
53,1,sl,0.04555704320314547
53,1,sl2,0.11249030531355664
52,1,wt,0.023410775236504748
52,1,wt2,0
52,1,l,0.09132034629423247
52,1,l2,0.15565027540746687
52,1,fg,0.018735853486800947
52,1,fg2,0.1499092423015144
52,1,eb,0
52,1,eb2,0.38654861300004106
52,1,im,0
52,1,im2,0
52,1,lp,0
52,1,lp2,0.40341511464805063
52,1,le,0.02132482519743065
52,1,le2,0.17508022862984027
52,1,sl,0.06587178925245334
52,1,sl2,0.12224102732121052
51,1,wt,0.032494800775813126
51,1,wt2,0
51,1,l,0.03139330311047009
51,1,l2,0.13172717239961232
51,1,fg,0.06411906545651361
51,1,fg2,0.17594306902245635
51,1,eb,0
51,1,eb2,0.39197645388221536
51,1,im,0
51,1,im2,0
51,1,lp,0
51,1,lp2,0.4022215184736714
51,1,le,0.024627211476922525
51,1,le2,0.1855677748962655
51,1,sl,0.06460257837023309
51,1,sl2,0.049893665158562486
50,1,wt,0.013967688285227462
50,1,wt2,0
50,1,l,0.025303679730546084
50,1,l2,0.09859233036890583
50,1,fg,0.018077641347036263
50,1,fg2,0.100595827861474
50,1,eb,0
50,1,eb2,0.40277438440509494
50,1,im,0
50,1,im2,0
50,1,lp,0
50,1,lp2,0.40277438440509494
50,1,le,0.04734196944788284
50,1,le2,0.17730200666219167
50,1,sl,0.013623679793020064
50,1,sl2,0.029546050109638428
49,1,wt,0.04323277703505981
49,1,wt2,0
49,1,l,0.07686225118039905
49,1,l2,0.14763892929932015
49,1,fg,0.02289795960609797
49,1,fg2,0.1276295048726454
49,1,eb,0
49,1,eb2,0.37466814383874975
49,1,im,0
49,1,im2,0
49,1,lp,0
49,1,lp2,0.40686389071015977
49,1,le,0.04458715777801084
49,1,le2,0.16567946667804603
49,1,sl,0.08325136337197012
49,1,sl2,0.04562845650865414
48,1,wt,0.032770075091755585
48,1,wt2,0
48,1,l,0.026602356357349914
48,1,l2,0.14851915488558215
48,1,fg,0.03407488018983161
48,1,fg2,0.1377098474726233
48,1,eb,0
48,1,eb2,0.3989091402027932
48,1,im,0
48,1,im2,0
48,1,lp,0
48,1,lp2,0.39909992952982015
48,1,le,0.020605325887542526
48,1,le2,0.16395860087083916
48,1,sl,0.049016246201737716
48,1,sl2,0.036416924620396654
47,1,wt,0.04355043127845952
47,1,wt2,0
47,1,l,0.033721977014342486
47,1,l2,0.19694588724484483
47,1,fg,0.0283638716630487
47,1,fg2,0.1974328048656734
47,1,eb,0
47,1,eb2,0.38681981090838424
47,1,im,0
47,1,im2,0
47,1,lp,0
47,1,lp2,0.4079452146592309
47,1,le,0.023327988996381253
47,1,le2,0.13718952955460378
47,1,sl,0.06074419130456628
47,1,sl2,0.06074419130456628
46,1,wt,0.07558776222646854
46,1,wt2,0
46,1,l,0.1043964105165818
46,1,l2,0.14847884664554772
46,1,fg,0.04441888800801108
46,1,fg2,0.17286477274852027
46,1,eb,0
46,1,eb2,0.4008198897446324
46,1,im,0
46,1,im2,0
46,1,lp,0
46,1,lp2,0.40981466604514766
46,1,le,0.05886565266772435
46,1,le2,0.13996122600785052
46,1,sl,0.09089008560913
46,1,sl2,0.07022059438159833
45,1,wt,0.0011782178380514217
45,1,wt2,0
45,1,l,0.05742027406208528
45,1,l2,0.0972219667710546
45,1,fg,0.0137104459172206
45,1,fg2,0.21416844723064765
45,1,eb,0
45,1,eb2,0.36845172667929305
45,1,im,0
45,1,im2,0
45,1,lp,0
45,1,lp2,0.40671674354830684
45,1,le,0.06144219995547144
45,1,le2,0.12487502725334526
45,1,sl,0.07084835956809526
45,1,sl2,0.05476388014435813
44,1,wt,0.01544111271031747
44,1,wt2,0
44,1,l,0.01915184102511073
44,1,l2,0.12450034929327168
44,1,fg,0.028300133287963755
44,1,fg2,0.14533587474629164
44,1,eb,0
44,1,eb2,0.39086416802662144
44,1,im,0
44,1,im2,0
44,1,lp,0
44,1,lp2,0.4088371561353432
44,1,le,0.019054405118720003
44,1,le2,0.07740338812249148
44,1,sl,0.018062902587722186
44,1,sl2,0.026647822558798932
43,1,wt,0.016379897736157844
43,1,wt2,0
43,1,l,0.04281356820607095
43,1,l2,0.1277592387672804
43,1,fg,0.04415445013704639
43,1,fg2,0.12089665566579573
43,1,eb,0
43,1,eb2,0.38094557651952804
43,1,im,0
43,1,im2,0
43,1,lp,0
43,1,lp2,0.4052456505573998
43,1,le,0.031123248272087647
43,1,le2,0.19648697104216117
43,1,sl,0.056831631547909885
43,1,sl2,0.03237399125996288
42,1,wt,0.007992654984833225
42,1,wt2,0
42,1,l,0.06423664668462538
42,1,l2,0.19165678670340286
42,1,fg,0.005593492894251085
42,1,fg2,0.11481206316881837
42,1,eb,0
42,1,eb2,0.4076272018813188
42,1,im,0
42,1,im2,0
42,1,lp,0
42,1,lp2,0.4076272018813188
42,1,le,0.013035188510773349
42,1,le2,0.0772469135696335
42,1,sl,0.016410395507250465
42,1,sl2,0.07564847595733551
41,1,wt,0.12204412237425594
41,1,wt2,0
41,1,l,0.054045661526803256
41,1,l2,0.203020773108603
41,1,fg,0.08631029781879516
41,1,fg2,0.11993449528989635
41,1,eb,0
41,1,eb2,0.38779466172449367
41,1,im,0
41,1,im2,0
41,1,lp,0
41,1,lp2,0.4088371561353432
41,1,le,0.11110610621754971
41,1,le2,0.1638273831517311
41,1,sl,0.0684637735763113
41,1,sl2,0.12204412237425594
40,1,wt,0.015808821107151986
40,1,wt2,0
40,1,l,0.04750011788141919
40,1,l2,0.17333015308889332
40,1,fg,0.04221847937044364
40,1,fg2,0.13154399745709883
40,1,eb,0
40,1,eb2,0.37693275577759067
40,1,im,0
40,1,im2,0
40,1,lp,0
40,1,lp2,0.4061475195372378
40,1,le,0.08092032792711673
40,1,le2,0.22411413154076615
40,1,sl,0.08928936722498529
40,1,sl2,0.03899853070502139
39,1,wt,0.0255705563553348
39,1,wt2,0
39,1,l,0.03531937094627413
39,1,l2,0.2349958243004662
39,1,fg,0.05379994326164412
39,1,fg2,0.14976758745478694
39,1,eb,0
39,1,eb2,0.396158746743423
39,1,im,0
39,1,im2,0
39,1,lp,0
39,1,lp2,0.396158746743423
39,1,le,0.020667408905817794
39,1,le2,0.14329538383404408
39,1,sl,0.05003350397979938
39,1,sl2,0.05003350397979938
38,1,wt,0.06533961801093514
38,1,wt2,0
38,1,l,0.041367271478548094
38,1,l2,0.14960843102781107
38,1,fg,0.03322480712328148
38,1,fg2,0.11410197994005987
38,1,eb,0
