run,alpha,method,accuracies,c_count
33,0.1,im,1,5
33,0.1,im2,1,5
33,0.1,lp,1,5
33,0.1,lp2,1,5
33,0.1,sl,1,6
33,0.1,sl2,1,5
32,0.1,wt,1,5
32,0.1,wt2,1,5
32,0.1,l,1,5
32,0.1,l2,1,5
32,0.1,fg,1,5
32,0.1,fg2,1,5
32,0.1,eb,0.44,15
32,0.1,eb2,0.74,33
32,0.1,im,1,5
32,0.1,im2,1,5
32,0.1,lp,1,5
32,0.1,lp2,1,5
32,0.1,sl,1,5
32,0.1,sl2,1,5
31,0.1,wt,1,5
31,0.1,wt2,1,5
31,0.1,l,1,5
31,0.1,l2,1,5
31,0.1,fg,1,5
31,0.1,fg2,1,5
31,0.1,eb,0.68,28
31,0.1,eb2,0.68,28
31,0.1,im,1,5
31,0.1,im2,1,5
31,0.1,lp,1,5
31,0.1,lp2,1,5
31,0.1,sl,1,5
31,0.1,sl2,1,6
30,0.1,wt,1,5
30,0.1,wt2,1,5
30,0.1,l,1,5
30,0.1,l2,1,5
30,0.1,fg,1,5
30,0.1,fg2,1,5
30,0.1,eb,0.52,19
30,0.1,eb2,0.58,22
30,0.1,im,1,5
30,0.1,im2,1,5
30,0.1,lp,1,5
30,0.1,lp2,1,5
30,0.1,sl,1,6
30,0.1,sl2,1,5
29,0.1,wt,1,5
29,0.1,wt2,1,5
29,0.1,l,1,5
29,0.1,l2,1,5
29,0.1,fg,1,5
29,0.1,fg2,1,5
29,0.1,eb,0.5,18
29,0.1,eb2,0.62,21
29,0.1,im,1,5
29,0.1,im2,1,5
29,0.1,lp,1,5
29,0.1,lp2,1,5
29,0.1,sl,0.98,5
29,0.1,sl2,1,5
28,0.1,wt,1,5
28,0.1,wt2,1,5
28,0.1,l,1,5
28,0.1,l2,1,5
28,0.1,fg,1,5
28,0.1,fg2,1,5
28,0.1,eb,0.44,11
28,0.1,eb2,0.44,11
28,0.1,im,1,5
28,0.1,im2,1,5
28,0.1,lp,1,5
28,0.1,lp2,1,5
28,0.1,sl,1,5
28,0.1,sl2,1,5
27,0.1,wt,1,5
27,0.1,wt2,1,5
27,0.1,l,1,5
27,0.1,l2,1,5
27,0.1,fg,1,5
27,0.1,fg2,1,5
27,0.1,eb,0.68,24
27,0.1,eb2,0.68,24
27,0.1,im,1,5
27,0.1,im2,1,5
