run,alpha,method,accuracies
923,0.5,wt,1
923,0.5,wt2,1
923,0.5,l,1
923,0.5,l2,1
923,0.5,fg,0.96
923,0.5,fg2,0.98
923,0.5,eb,0.8
923,0.5,eb2,0.86
923,0.5,im,0.28
923,0.5,im2,0.28
923,0.5,lp,0.28
923,0.5,lp2,0.28
923,0.5,sl,1
923,0.5,sl2,1
922,0.5,wt,0.98
922,0.5,wt2,1
922,0.5,l,1
922,0.5,l2,1
922,0.5,fg,0.92
922,0.5,fg2,0.98
922,0.5,eb,0.72
922,0.5,eb2,0.74
922,0.5,im,0.3
922,0.5,im2,0.3
922,0.5,lp,0.3
922,0.5,lp2,0.3
922,0.5,sl,1
922,0.5,sl2,1
921,0.5,wt,1
921,0.5,wt2,1
921,0.5,l,0.98
921,0.5,l2,0.98
921,0.5,fg,0.82
921,0.5,fg2,0.98
921,0.5,eb,0.92
921,0.5,eb2,0.92
921,0.5,im,0.28
921,0.5,im2,0.28
921,0.5,lp,0.28
921,0.5,lp2,0.28
