run,alpha,method,accuracies,c_count
73,0.30000000000000004,lp2,1,5
73,0.30000000000000004,sl,1,6
73,0.30000000000000004,sl2,1,5
72,0.30000000000000004,wt,1,5
72,0.30000000000000004,wt2,1,5
72,0.30000000000000004,l,1,5
72,0.30000000000000004,l2,1,5
72,0.30000000000000004,fg,0.98,5
72,0.30000000000000004,fg2,1,5
72,0.30000000000000004,eb,0.48,15
72,0.30000000000000004,eb2,0.56,20
72,0.30000000000000004,im,0.32,1
72,0.30000000000000004,im2,0.32,1
72,0.30000000000000004,lp,1,5
72,0.30000000000000004,lp2,0.62,3
72,0.30000000000000004,sl,1,5
72,0.30000000000000004,sl2,1,6
71,0.30000000000000004,wt,1,5
71,0.30000000000000004,wt2,1,5
71,0.30000000000000004,l,1,5
71,0.30000000000000004,l2,1,5
71,0.30000000000000004,fg,1,5
71,0.30000000000000004,fg2,1,5
71,0.30000000000000004,eb,0.68,29
71,0.30000000000000004,eb2,0.68,29
71,0.30000000000000004,im,1,5
71,0.30000000000000004,im2,1,5
71,0.30000000000000004,lp,1,5
71,0.30000000000000004,lp2,0.6,3
71,0.30000000000000004,sl,1,6
71,0.30000000000000004,sl2,1,5
70,0.30000000000000004,wt,1,5
70,0.30000000000000004,wt2,1,5
70,0.30000000000000004,l,1,5
70,0.30000000000000004,l2,1,5
70,0.30000000000000004,fg,1,5
70,0.30000000000000004,fg2,1,5
70,0.30000000000000004,eb,0.82,29
70,0.30000000000000004,eb2,0.82,29
70,0.30000000000000004,im,1,5
70,0.30000000000000004,im2,1,5
70,0.30000000000000004,lp,1,5
70,0.30000000000000004,lp2,1,5
70,0.30000000000000004,sl,1,5
70,0.30000000000000004,sl2,1,7
69,0.30000000000000004,wt,1,5
69,0.30000000000000004,wt2,1,5
69,0.30000000000000004,l,1,5
69,0.30000000000000004,l2,1,5
69,0.30000000000000004,fg,0.98,5
69,0.30000000000000004,fg2,0.98,5
69,0.30000000000000004,eb,0.7,29
69,0.30000000000000004,eb2,0.7,29
69,0.30000000000000004,im,1,5
69,0.30000000000000004,im2,1,5
69,0.30000000000000004,lp,1,5
69,0.30000000000000004,lp2,0.8,4
69,0.30000000000000004,sl,1,5
69,0.30000000000000004,sl2,1,5
68,0.30000000000000004,wt,0.98,5
68,0.30000000000000004,wt2,0.96,5
68,0.30000000000000004,l,0.98,5
68,0.30000000000000004,l2,0.98,5
68,0.30000000000000004,fg,0.96,5
68,0.30000000000000004,fg2,0.98,5
68,0.30000000000000004,eb,0.74,24
68,0.30000000000000004,eb2,0.84,30
68,0.30000000000000004,im,0.34,1
68,0.30000000000000004,im2,0.34,1
68,0.30000000000000004,lp,0.88,4
68,0.30000000000000004,lp2,0.84,4
68,0.30000000000000004,sl,0.98,5
68,0.30000000000000004,sl2,0.96,5
67,0.30000000000000004,wt,1,5
67,0.30000000000000004,wt2,1,5
67,0.30000000000000004,l,1,5
67,0.30000000000000004,l2,1,5
67,0.30000000000000004,fg,1,5
67,0.30000000000000004,fg2,1,5
67,0.30000000000000004,eb,0.32,5
67,0.30000000000000004,eb2,0.84,34
67,0.30000000000000004,im,1,5
67,0.30000000000000004,im2,1,5
67,0.30000000000000004,lp,0.88,4
67,0.30000000000000004,lp2,0.76,4
67,0.30000000000000004,sl,1,5
67,0.30000000000000004,sl2,1,5
66,0.30000000000000004,wt,1,5
66,0.30000000000000004,wt2,1,5
66,0.30000000000000004,l,1,5
66,0.30000000000000004,l2,1,5
66,0.30000000000000004,fg,0.98,5
66,0.30000000000000004,fg2,0.98,5
66,0.30000000000000004,eb,0.96,35
66,0.30000000000000004,eb2,0.98,36
66,0.30000000000000004,im,1,5
66,0.30000000000000004,im2,1,5
66,0.30000000000000004,lp,0.86,4
66,0.30000000000000004,lp2,0.82,4
66,0.30000000000000004,sl,1,5
66,0.30000000000000004,sl2,1,5
65,0.30000000000000004,wt,1,5
65,0.30000000000000004,wt2,1,5
65,0.30000000000000004,l,1,5
65,0.30000000000000004,l2,1,5
65,0.30000000000000004,fg,1,5
65,0.30000000000000004,fg2,1,5
65,0.30000000000000004,eb,0.72,29
65,0.30000000000000004,eb2,0.72,29
65,0.30000000000000004,im,1,5
65,0.30000000000000004,im2,1,5
65,0.30000000000000004,lp,1,5
65,0.30000000000000004,lp2,1,5
65,0.30000000000000004,sl,1,5
65,0.30000000000000004,sl2,1,5
64,0.30000000000000004,wt,1,5
64,0.30000000000000004,wt2,1,5
64,0.30000000000000004,l,1,5
64,0.30000000000000004,l2,1,5
64,0.30000000000000004,fg,1,5
64,0.30000000000000004,fg2,1,5
64,0.30000000000000004,eb,0.72,18
64,0.30000000000000004,eb2,0.8,25
