run,alpha,method,accuracies
951,0.9000000000000001,fg2,0.5
951,0.9000000000000001,eb,0.28
951,0.9000000000000001,eb2,0.96
951,0.9000000000000001,im,0.28
951,0.9000000000000001,im2,0.28
951,0.9000000000000001,lp,0.28
951,0.9000000000000001,lp2,1
951,0.9000000000000001,sl,0.36
951,0.9000000000000001,sl2,0.4
950,0.9000000000000001,wt,0.3
950,0.9000000000000001,wt2,0.28
950,0.9000000000000001,l,0.36
950,0.9000000000000001,l2,0.4
950,0.9000000000000001,fg,0.32
950,0.9000000000000001,fg2,0.44
950,0.9000000000000001,eb,0.28
950,0.9000000000000001,eb2,0.98
950,0.9000000000000001,im,0.28
950,0.9000000000000001,im2,0.28
950,0.9000000000000001,lp,0.28
950,0.9000000000000001,lp2,1
950,0.9000000000000001,sl,0.32
950,0.9000000000000001,sl2,0.32
949,0.9000000000000001,wt,0.32
949,0.9000000000000001,wt2,0.26
949,0.9000000000000001,l,0.38
949,0.9000000000000001,l2,0.44
949,0.9000000000000001,fg,0.34
949,0.9000000000000001,fg2,0.48
949,0.9000000000000001,eb,0.26
949,0.9000000000000001,eb2,0.96
949,0.9000000000000001,im,0.26
949,0.9000000000000001,im2,0.26
949,0.9000000000000001,lp,0.26
949,0.9000000000000001,lp2,1
949,0.9000000000000001,sl,0.28
949,0.9000000000000001,sl2,0.34
948,0.9000000000000001,wt,0.32
948,0.9000000000000001,wt2,0.28
948,0.9000000000000001,l,0.4
948,0.9000000000000001,l2,0.56
948,0.9000000000000001,fg,0.42
948,0.9000000000000001,fg2,0.46
948,0.9000000000000001,eb,0.28
948,0.9000000000000001,eb2,1
948,0.9000000000000001,im,0.28
948,0.9000000000000001,im2,0.28
948,0.9000000000000001,lp,0.28
948,0.9000000000000001,lp2,1
948,0.9000000000000001,sl,0.42
948,0.9000000000000001,sl2,0.42
947,0.9000000000000001,wt,0.46
947,0.9000000000000001,wt2,0.4
947,0.9000000000000001,l,0.44
947,0.9000000000000001,l2,0.48
947,0.9000000000000001,fg,0.4
947,0.9000000000000001,fg2,0.52
947,0.9000000000000001,eb,0.4
947,0.9000000000000001,eb2,1
947,0.9000000000000001,im,0.4
947,0.9000000000000001,im2,0.4
947,0.9000000000000001,lp,0.4
947,0.9000000000000001,lp2,1
947,0.9000000000000001,sl,0.44
947,0.9000000000000001,sl2,0.42
946,0.9000000000000001,wt,0.36
946,0.9000000000000001,wt2,0.34
946,0.9000000000000001,l,0.38
946,0.9000000000000001,l2,0.44
946,0.9000000000000001,fg,0.34
946,0.9000000000000001,fg2,0.44
946,0.9000000000000001,eb,0.34
946,0.9000000000000001,eb2,0.98
946,0.9000000000000001,im,0.34
946,0.9000000000000001,im2,0.34
946,0.9000000000000001,lp,0.34
946,0.9000000000000001,lp2,1
946,0.9000000000000001,sl,0.36
946,0.9000000000000001,sl2,0.34
945,0.9000000000000001,wt,0.34
