run,alpha,method,accuracies
20,1,im2,0.26
20,1,lp,0.26
20,1,lp2,1
20,1,sl,0.36
20,1,sl2,0.32
19,1,wt,0.28
19,1,wt2,0.24
19,1,l,0.36
19,1,l2,0.38
19,1,fg,0.28
19,1,fg2,0.38
19,1,eb,0.24
19,1,eb2,1
19,1,im,0.24
19,1,im2,0.24
19,1,lp,0.24
19,1,lp2,1
19,1,sl,0.26
19,1,sl2,0.26
18,1,wt,0.28
18,1,wt2,0.26
18,1,l,0.32
18,1,l2,0.38
18,1,fg,0.3
18,1,fg2,0.36
18,1,eb,0.26
18,1,eb2,0.94
18,1,im,0.26
18,1,im2,0.26
18,1,lp,0.26
18,1,lp2,1
18,1,sl,0.32
18,1,sl2,0.28
17,1,wt,0.3
17,1,wt2,0.26
17,1,l,0.3
17,1,l2,0.46
17,1,fg,0.28
17,1,fg2,0.46
17,1,eb,0.26
17,1,eb2,0.88
17,1,im,0.26
17,1,im2,0.26
17,1,lp,0.26
17,1,lp2,1
17,1,sl,0.32
17,1,sl2,0.26
16,1,wt,0.3
16,1,wt2,0.24
16,1,l,0.28
16,1,l2,0.36
16,1,fg,0.34
16,1,fg2,0.36
16,1,eb,0.24
16,1,eb2,0.9
16,1,im,0.24
16,1,im2,0.24
16,1,lp,0.24
16,1,lp2,1
16,1,sl,0.34
16,1,sl2,0.3
15,1,wt,0.28
15,1,wt2,0.28
15,1,l,0.36
15,1,l2,0.46
15,1,fg,0.3
15,1,fg2,0.42
15,1,eb,0.28
15,1,eb2,0.94
15,1,im,0.28
15,1,im2,0.28
15,1,lp,0.28
15,1,lp2,1
15,1,sl,0.3
15,1,sl2,0.38
14,1,wt,0.28
14,1,wt2,0.26
14,1,l,0.32
14,1,l2,0.4
14,1,fg,0.3
14,1,fg2,0.38
14,1,eb,0.26
14,1,eb2,0.96
14,1,im,0.26
14,1,im2,0.26
14,1,lp,0.26
14,1,lp2,1
14,1,sl,0.3
14,1,sl2,0.3
13,1,wt,0.36
13,1,wt2,0.28
13,1,l,0.3
13,1,l2,0.48
13,1,fg,0.34
13,1,fg2,0.48
13,1,eb,0.28
13,1,eb2,1
13,1,im,0.28
13,1,im2,0.28
13,1,lp,0.28
13,1,lp2,1
13,1,sl,0.38
13,1,sl2,0.38
12,1,wt,0.34
12,1,wt2,0.24
12,1,l,0.3
12,1,l2,0.48
12,1,fg,0.28
12,1,fg2,0.42
12,1,eb,0.24
12,1,eb2,1
12,1,im,0.24
12,1,im2,0.24
12,1,lp,0.24
12,1,lp2,1
12,1,sl,0.36
12,1,sl2,0.34
11,1,wt,0.28
11,1,wt2,0.22
11,1,l,0.28
11,1,l2,0.44
11,1,fg,0.28
11,1,fg2,0.38
11,1,eb,0.22
11,1,eb2,0.96
11,1,im,0.22
11,1,im2,0.22
11,1,lp,0.22
11,1,lp2,1
11,1,sl,0.26
11,1,sl2,0.3
10,1,wt,0.28
10,1,wt2,0.26
10,1,l,0.34
